305171.406003944,305170.418627424,-6.816800000,-17.130900000,-0.174400000,8.024400000,-17.520900000,0.005200000
305171.406234240,305170.713023240,-8.485600000,-22.917600000,-1.546100000,1.950600000,-22.997400000,-1.665700000
305171.406344832,305170.713078534,-8.350100000,-23.092600000,-1.526600000,2.050800000,-23.271000000,-1.658100000
305171.406439296,305170.715921464,-5.220500000,-16.335700000,-3.678400000,5.155400000,-16.527600000,-3.681500000
305171.406957694,305170.913863112,-5.014400000,-16.284400000,-1.727000000,2.425400000,-16.348300000,-1.764200000
305171.407764992,305170.717190862,-4.888900000,-16.555600000,1.416300000,5.546700000,-16.896700000,1.412100000
305171.407843326,305170.617923720,-4.343700000,-17.247100000,-1.549800000,7.413600000,-17.524200000,-1.480900000
305171.408094464,305170.618098822,-3.787500000,-17.515700000,-2.784400000,8.042500000,-17.763900000,-2.785300000
305171.408327168,305170.717718374,-3.974000000,-16.493800000,0.332200000,6.410200000,-16.709800000,0.338000000
305171.408366334,305170.618536582,-3.515700000,-17.010400000,-2.025600000,8.225500000,-17.282500000,-1.981500000
305171.409870744,305170.718855142,-2.537700000,-17.061700000,1.337400000,7.852900000,-17.295400000,1.338600000
305171.410531888,305170.718349672,-1.098900000,-19.759300000,-2.902600000,9.340300000,-19.892500000,-2.972900000
305171.410577966,305170.420963472,-1.371600000,-20.105300000,-1.564200000,13.632400000,-20.352000000,-1.565500000
305171.410939694,305170.817979440,-0.974300000,-18.820300000,-0.796100000,7.933400000,-19.001600000,-0.826600000
305171.455222040,305170.845406072,3.343700000,7.515300000,0.722300000,12.587900000,7.269600000,0.926400000
305171.468603632,305170.447892542,-4.028100000,9.354300000,-0.755100000,11.425700000,9.004500000,-0.361500000
305171.499943246,305170.806484616,-17.056400000,-17.823600000,-0.047100000,-6.659000000,-18.026900000,-0.028800000
305171.500325608,305170.016983032,-16.327900000,-17.617600000,0.849300000,5.880900000,-18.104500000,0.868100000
305171.501878400,305170.908118760,-13.589700000,-17.953000000,0.370300000,-4.709800000,-18.154500000,0.374700000
305171.501984384,305170.711375984,-12.962000000,-17.168000000,1.089200000,-0.948500000,-17.455600000,1.112500000
305171.502592638,305170.614003926,-11.492500000,-16.444500000,1.112000000,1.944100000,-16.849800000,1.124200000
305171.502758528,305170.614169816,-11.270500000,-16.492700000,1.127700000,2.113000000,-16.805000000,1.162500000
305171.502882944,305170.811088694,-11.235200000,-17.423400000,-0.901700000,-0.846800000,-17.522400000,-0.750600000
305171.503034902,305170.812014800,-10.760800000,-16.379700000,1.161300000,-0.244000000,-16.718800000,1.187900000
305171.503256086,305170.318787992,-10.331600000,-16.175300000,1.167400000,7.481800000,-16.540900000,1.238600000
305171.503431192,305170.812024016,-10.266600000,-16.901200000,-0.087400000,0.023400000,-17.054100000,0.060500000
305171.503661592,305170.910757632,-10.006100000,-17.499600000,-1.452400000,-1.033000000,-17.589200000,-1.425900000
305171.503924246,305170.714426270,-9.484700000,-16.473900000,0.608900000,2.486800000,-16.686300000,0.636500000
305171.503933462,305170.021334974,-9.742300000,-17.481400000,-0.658000000,12.476700000,-17.889300000,-0.624600000
305171.504205336,305170.121139848,-9.090300000,-16.772700000,0.035700000,11.533800000,-17.202700000,0.025200000
305171.504592302,305170.517271080,-8.708000000,-16.918700000,0.194200000,6.092100000,-17.249400000,0.253300000
305171.504857264,305170.616495344,-7.480100000,-16.724400000,-2.995900000,5.785600000,-16.944100000,-3.014800000
305171.504983984,305170.319707182,-8.131900000,-17.162700000,-0.404800000,9.657900000,-17.540000000,-0.359500000
305171.505053102,305170.811731406,-10.073700000,-22.541700000,-2.831400000,0.313400000,-22.695900000,-2.852200000
305171.505417136,305170.913266478,-7.750500000,-16.944500000,0.979500000,1.205700000,-17.241600000,0.975700000
305171.505474734,305170.518298560,-6.473600000,-16.852100000,-4.016600000,8.340200000,-17.153000000,-4.006700000
305171.505479342,305170.814795520,-6.227600000,-16.548200000,-4.591200000,4.151000000,-16.770000000,-4.568100000
305171.505481646,305170.615199598,-8.816200000,-20.100700000,-0.200300000,4.366900000,-20.374500000,-0.214200000
305171.505746504,305170.814952190,-6.276600000,-16.793400000,-3.358500000,4.086200000,-16.996700000,-3.347900000
305171.505868616,305170.417687390,-8.305700000,-20.120000000,-0.123300000,7.977400000,-20.497700000,-0.165000000
305171.506022982,305170.518404544,-6.259100000,-17.454000000,-3.357300000,8.554400000,-17.655600000,-3.391100000
305171.506034502,305170.617914504,-6.517000000,-16.545900000,-0.222700000,6.840600000,-16.850200000,-0.214200000
305171.506209608,305170.221621990,-6.321000000,-17.229800000,-1.365300000,13.009400000,-17.753000000,-1.300500000
305171.506269510,305170.815551128,-5.910100000,-16.765700000,-2.002700000,4.460300000,-16.981600000,-2.001700000
305171.506361670,305170.617965190,-6.476600000,-16.815400000,0.429300000,6.862900000,-17.114300000,0.433900000
305171.506370886,305170.618361480,-5.978100000,-16.390400000,-0.733000000,7.435700000,-16.651000000,-0.723400000
305171.506375494,305170.519220158,-5.952000000,-16.840600000,-1.299700000,8.949100000,-17.226200000,-1.160800000
305171.506416968,305170.320697798,-6.639800000,-17.519500000,0.609200000,11.149000000,-17.921300000,0.644900000
305171.506435400,305170.122314782,-6.103900000,-17.623500000,-1.972400000,14.556700000,-18.007100000,-1.935800000
